paper_uid,doi,arxiv_id,title,abstract,publication_date,authors,affiliations,source,created_at,updated_at,target_key,affiliation_status,compliance_reason,matched_tokens,assessed_at
doi:https://doi.org/10.1038/s41586-025-08816-3,https://doi.org/10.1038/s41586-025-08816-3,,Complete sequencing of ape genomes,,2025-04-09 00:00:00+00,"[""Abigail N Sequeira"", ""Agnes P. Chan"", ""Alexander P. Sweeten"", ""Alexandra P. Lewis"", ""Andrea Guarracino"", ""Anton Bankevich"", ""Arang Rhie"", ""Arjun Biddanda"", ""Barbara C. McGrath"", ""Brandon D. Pickett"", ""Britta Meyer"", ""Bryce Kille"", ""Cedric Feschotte"", ""Christine R. Beck"", ""Chul Lee"", ""Cole Shanks"", ""Cynthia Steiner"", ""David M. Gilbert"", ""David Porubský"", ""Diana Haddad"", ""Dmitry Antipov"", ""DongAhn Yoo"", ""Dongmin R. Son"", ""Edmundo Torres-González"", ""Emry O. Brannan"", ""Eric Engelbrecht"", ""Francesca Antonacci"", ""Francesco Montinaro"", ""Francisca Rojas"", ""Françoise Thibaud‐Nissen"", ""Gabrielle A. Hartley"", ""Gage H. Garcia"", ""Gerard G. Bouffard"", ""Giulio Formenti"", ""Glenn Hickey"", ""Glennis A. Logsdon"", ""Graciela Monfort Anez"", ""Hailey Loucks"", ""Hyeonsoo Jeong"", ""Ishaan Gupta"", ""Jessica M. Storer"", ""Jiadong Lin"", ""Jian Ma"", ""Joana L. Rocha"", ""Joanna Malukiewicz"", ""Juan Francisco Iturralde Martinez"", ""Julie Wertz"", ""Junmin Han"", ""Juyun Crawford"", ""Kaivan Kamali"", ""Karen H. Miga"", ""Karol Pál"", ""Katherine M. Munson"", ""Kendra Hoekzema"", ""Laura Carrel"", ""Linnéa Smeds"", ""Lucia Carbone"", ""Luciana de Gennaro"", ""Manolis Kellis"", ""Mark Diekhans"", ""Mark Loftus"", ""Marlys L. Houck"", ""Matthew Borchers"", ""Matthew W. Pennell"", ""Michael C. Schatz"", ""Michael G. Tassia"", ""Michael Hiller"", ""Mihir Trivedi"", ""Muyu Yang"", ""Nicholas J. Schork"", ""Oliver A. Ryder"", ""Panpan Zhang"", ""Parithi Balachandran"", ""Patrick Masterson"", ""Pavel A. Pevzner"", ""Prajna Hebbar"", ""Qiuhui Li"", ""Rajiv C. McCoy"", ""Richard E. Green"", ""Riley J. Mangan"", ""Robert S. Harris"", ""Samuel Sacco"", ""Saswat K. Mohanty"", ""Sean McKinney"", ""Shelise Brooks"", ""Shilong Zhang"", ""Steven J. Solar"", ""Swati Saha"", ""Takayo Sasaki"", ""Tamara Potapova"", ""Wenjie Wei"", ""William Lees"", ""William T. Harvey"", ""Yafei Mao"", ""Yana Safonova"", ""Yang Zhang"", ""Yanting Luo"", ""Yong Hwee Eddie Loh"", ""Young Ho Lee"", ""Zhenmiao Zhang""]","[""Bar-Ilan University"", ""Broad Institute"", ""Carnegie Mellon University"", ""Center for Human Genetics"", ""Chongqing Jiaotong University"", ""Clemson University"", ""Cornell University"", ""Digital Research Alliance of Canada"", ""Duke Medical Center"", ""Duke University Hospital"", ""German Primate Center"", ""Goethe University Frankfurt"", ""Greenwood Genetic Center"", ""Harvard University"", ""Huazhong Agricultural University"", ""Institute of Molecular Biology"", ""Jackson Laboratory"", ""Johns Hopkins University"", ""LOEWE Centre for Translational Biodiversity Genomics"", ""Massachusetts Institute of Technology"", ""National Center for Biotechnology Information"", ""National Human Genome Research Institute"", ""National Institutes of Health"", ""Oregon Health & Science University"", ""Oregon National Primate Research Center"", ""Penn State Milton S. Hershey Medical Center"", ""Pennsylvania State University"", ""Rice University"", ""Rockefeller University"", ""San Diego Biomedical Research Institute"", ""Senckenberg Research Institute and Natural History Museum Frankfurt/M"", ""Shanghai Jiao Tong University"", ""Stowers Institute for Medical Research"", ""Translational Genomics Research Institute"", ""UConn Health"", ""University of Bari Aldo Moro"", ""University of California San Diego"", ""University of California, Berkeley"", ""University of California, Santa Barbara"", ""University of California, Santa Cruz"", ""University of Connecticut"", ""University of Louisville"", ""University of Pennsylvania"", ""University of Regensburg"", ""University of Tartu"", ""University of Tennessee Health Science Center"", ""University of Washington"", ""Universität Hamburg"", ""Westlake University"", ""Zhejiang University"", ""Zoological Society of San Diego""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8dab55c4e3a6b6fd2a93,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.82774+00
doi:https://doi.org/10.1088/1674-1056/acd3e0,https://doi.org/10.1088/1674-1056/acd3e0,,Identifying influential spreaders in social networks: A two-stage quantum-behaved particle swarm optimization with Lévy flight,,2023-05-10 00:00:00+00,"[""Hongyu 虹羽 Zhu 朱"", ""Jianxin 建新 Tang 唐"", ""Jimao 继茂 Lan 揽"", ""Li 莉 Zhang 张"", ""Pengli 鹏丽 Lu 卢"", ""Shihui 仕辉 Song 宋""]","[""Lanzhou University of Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.828051+00
doi:https://doi.org/10.1186/s12879-025-12121-9,https://doi.org/10.1186/s12879-025-12121-9,,"Primary adrenocortical insufficiency in patients with AIDS in Wuhan, China: 3 cases report and literature review",,2025-11-28 00:00:00+00,"[""Hongfu Zhai"", ""Ke Liang"", ""Mengmeng Wu"", ""Mingqi Luo"", ""Shi Zou"", ""Shihui Song"", ""Xiaoyan Wu"", ""Yuting Tan""]","[""Wuhan Center for Disease Control and Prevention"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.828159+00
doi:https://doi.org/10.3389/fcimb.2025.1634406,https://doi.org/10.3389/fcimb.2025.1634406,,Diagnostic utility of metagenomic next-generation sequencing for tissue in patients with suspected infectious diseases,,2025-11-25 00:00:00+00,"[""Fei Xia"", ""Jie Liu"", ""Ke Liang"", ""Qian Du"", ""Qianhui Chen"", ""Shi Zou"", ""Shihui Song"", ""Songjie Wu"", ""Wei Guo"", ""Yaqing Liu"", ""Yuting Tan""]","[""Hubei Provincial Center for Disease Control and Prevention"", ""Jianghan University"", ""Wuhan Center for Disease Control and Prevention"", ""Wuhan College"", ""Wuhan Institute of Virology"", ""Wuhan Prevention and Treatment Center for Occupational Diseases"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.828272+00
doi:https://doi.org/10.1071/sh25053,https://doi.org/10.1071/sh25053,,Clinical characteristics of neurosyphilis in people with and without HIV infection: a stratified analysis by symptom status,,2025-10-13 00:00:00+00,"[""Jie Liu"", ""Ke Liang"", ""Miao Tan"", ""Mingqi Luo"", ""Qian Du"", ""Qianhui Chen"", ""Shi Zou"", ""Shihui Song"", ""Wei Guo"", ""Xi Liu"", ""Zhao Shu Song""]","[""Cancer Hospital of Chinese Academy of Medical Sciences"", ""Deyang Stomatological Hospital"", ""Fuyang City People's Hospital"", ""Human Growth Foundation"", ""Wuhan College"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.828368+00
doi:https://doi.org/10.4269/ajtmh.24-0304,https://doi.org/10.4269/ajtmh.24-0304,,Mpox Recrudescence after SARS-CoV-2 Coinfection in a Patient with AIDS,,2025-01-01 00:00:00+00,"[""Jianbo Wu"", ""Ke Liang"", ""Mingqi Luo"", ""Shi Zou"", ""Shihui Song"", ""Wei Guo"", ""Yaqing Liu"", ""Yingcai Wan""]","[""Wuhan Center for Disease Control and Prevention"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.828469+00
doi:https://doi.org/10.1186/s12879-024-10009-8,https://doi.org/10.1186/s12879-024-10009-8,,Blood microbiota in HIV-infected and HIV-uninfected patients with suspected sepsis detected by metagenomic next-generation sequencing,,2024-10-28 00:00:00+00,"[""Jie Liu"", ""Ke Liang"", ""Min Wang"", ""Qian Du"", ""Qianhui Chen"", ""Shi Zou"", ""Shihui Song"", ""Songjie Wu"", ""Yuting Tan"", ""Zhong Chen""]","[""First Affiliated Hospital of University of South China"", ""Hubei Cancer Hospital"", ""Hubei Provincial Center for Disease Control and Prevention"", ""The First Hospital of Changsha"", ""University of South China"", ""Wuhan Center for Disease Control and Prevention"", ""Wuhan Prevention and Treatment Center for Occupational Diseases"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.828565+00
doi:https://doi.org/10.21203/rs.3.rs-4978525/v1,https://doi.org/10.21203/rs.3.rs-4978525/v1,,"People Living With HIV have a prolonged virus shedding duration even with anti-SARS-CoV-2 treatment：a retrospective cohort study in Wuhan, China",,2024-10-17 00:00:00+00,"[""Hengning Ke"", ""Jie Liu"", ""Ke Liang"", ""Li Da Xu"", ""Miao Tan"", ""Qian Du"", ""Qianhui Chen"", ""Shi Zou"", ""Shihui Song"", ""Songjie Wu"", ""Wei Guo"", ""Yuting Tan""]","[""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.828658+00
doi:https://doi.org/10.1186/s12981-024-00649-w,https://doi.org/10.1186/s12981-024-00649-w,,Safety of different amphotericin B formulations among AIDS patients with invasive fungal disease: a retrospective observational study,,2024-09-29 00:00:00+00,"[""Hongying Yu"", ""Jie Liu"", ""Liang Ke"", ""Miao Tan"", ""Shihui Song"", ""Songjie Wu"", ""Yanan Mo"", ""Yuting Tan""]","[""Huaihua University"", ""Hubei Provincial Center for Disease Control and Prevention"", ""Wuhan Center for Disease Control and Prevention"", ""Wuhan Prevention and Treatment Center for Occupational Diseases"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.82875+00
doi:https://doi.org/10.1016/j.heliyon.2024.e30112,https://doi.org/10.1016/j.heliyon.2024.e30112,,Life-threatening gastrointestinal bleeding caused by cytomegalovirus-induced duodenal ulcer in a patient with AIDS: A case report,,2024-04-20 00:00:00+00,"[""Feng Zhou"", ""Ke Liang"", ""Li Chen"", ""Mingqi Luo"", ""Shi Zou"", ""Shihui Song"", ""Wei Guo""]","[""Huazhong University of Science and Technology"", ""Jinyintan Hospital"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.828877+00
doi:https://doi.org/10.1111/hiv.13634,https://doi.org/10.1111/hiv.13634,,Microbiomes detected by cerebrospinal fluid metagenomic next‐generation sequencing among patients with and without <scp>HIV</scp> with suspected central nervous system infection,,2024-03-21 00:00:00+00,"[""Jie Liu"", ""Ke Liang"", ""Miao Tan"", ""Min Wang"", ""Shi Zou"", ""Shihui Song"", ""Songjie Wu"", ""Wei Guo"", ""Yongquan Peng"", ""Yuting Tan"", ""Zhong Chen""]","[""First Affiliated Hospital of University of South China"", ""Hengyang Academy of Agricultural Sciences"", ""Hubei Provincial Center for Disease Control and Prevention"", ""The First Hospital of Changsha"", ""University of South China"", ""Wuhan Center for Disease Control and Prevention"", ""Wuhan College"", ""Wuhan Institute of Virology"", ""Wuhan Prevention and Treatment Center for Occupational Diseases"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.828986+00
doi:https://doi.org/10.21203/rs.3.rs-3541555/v1,https://doi.org/10.21203/rs.3.rs-3541555/v1,,Life-threatening gastrointestinal bleeding caused by cytomegalovirus-induced duodenal ulcer in a patient with AIDS： a case report,,2023-11-10 00:00:00+00,"[""Feng Zhou"", ""Ke Liang"", ""Li Chen"", ""Mingqi Luo"", ""Shi Zou"", ""Shihui Song"", ""Wei Guo""]","[""Huazhong University of Science and Technology"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.829084+00
doi:https://doi.org/10.4269/ajtmh.22-0775,https://doi.org/10.4269/ajtmh.22-0775,,Case Report: Giant Oral Ulcers Attributed to Cytomegalovirus Infection in a Patient with AIDS,,2023-10-16 00:00:00+00,"[""Jie Liu"", ""Jinli Liu"", ""Ke Liang"", ""Mingqi Luo"", ""Shi Zou"", ""Shihui Song"", ""Wei Guo"", ""Yuting Tan""]","[""Wuhan Center for Disease Control and Prevention"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.829195+00
doi:https://doi.org/10.3389/fcimb.2023.1162420,https://doi.org/10.3389/fcimb.2023.1162420,,Characterization of peripheral cytokine-secreting cells responses in HIV/TB co-infection,,2023-07-06 00:00:00+00,"[""Feng Ling"", ""Ke Liang"", ""Ling Shen"", ""Mingqi Luo"", ""Qi Zhu"", ""Shi Zou"", ""Shihui Song"", ""Songjie Wu"", ""Wei Guo"", ""Yajun Yan"", ""Yanni Xiang"", ""Yong Feng"", ""Yuting Tan""]","[""Illinois College"", ""University of Illinois Chicago"", ""University of Illinois Urbana-Champaign"", ""Wuhan Center for Disease Control and Prevention"", ""Wuhan Pulmonary Hospital"", ""Wuhan University"", ""Yichang Central People's Hospital"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.829295+00
doi:https://doi.org/10.1038/s41598-023-31974-1,https://doi.org/10.1038/s41598-023-31974-1,,Metagenomic next-generation sequencing versus traditional laboratory methods for the diagnosis of central nervous system opportunistic infections in HIV-infected Chinese adults,,2023-03-25 00:00:00+00,"[""Ke Zhuang"", ""Liangjun Chen"", ""Liping Deng"", ""Pingzheng Mo"", ""Qian Li"", ""Rongrong Yang"", ""Shi Zou"", ""Shicheng Gao"", ""Shihui Song"", ""Tielong Chen"", ""Wenjia Hu"", ""Xiaoping Chen"", ""Yong Xiong"", ""Yongxi Zhang""]","[""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.829389+00
doi:https://doi.org/10.1038/s41467-021-25804-z,https://doi.org/10.1038/s41467-021-25804-z,,A longitudinal sampling study of transcriptomic and epigenetic profiles in patients with thrombocytopenia syndrome,,2021-09-24 00:00:00+00,"[""Anling Li"", ""Huanyu Liu"", ""Mingjun Liu"", ""Ruoxi Ran"", ""Shaoqing Han"", ""Shihui Song"", ""Song‐Mei Liu"", ""Xiang Zhou"", ""Xiaocheng Weng"", ""Xiong Zhang"", ""Yafen Wang"", ""Yongwei Duan"", ""Zhigang Zhao""]","[""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.829481+00
doi:https://doi.org/10.21203/rs.3.rs-176224/v1,https://doi.org/10.21203/rs.3.rs-176224/v1,,Role of Darunavir/cobicisitat in the Treatment of COVID-19: Initial Virological and Clinical Findings,,2021-02-05 00:00:00+00,"[""Hengning Ke"", ""Ke Liang"", ""Liping Deng"", ""Mingqi Luo"", ""Pingzheng Mo"", ""Shicheng Gao"", ""Shihui Song"", ""TieLong Chen"", ""Xiaoping Chen"", ""Xinghuan Wang"", ""Yong Xiong"", ""Yongxi Zhang"", ""Zhiyong Ma""]","[""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.829571+00
doi:https://doi.org/10.1186/s40249-020-00707-1,https://doi.org/10.1186/s40249-020-00707-1,,"Clinical characteristics of four cancer patients with SARS-CoV-2 infection in Wuhan, China",,2020-07-02 00:00:00+00,"[""Liping Deng"", ""Pingzheng Mo"", ""Shicheng Gao"", ""Shihui Song"", ""Tielong Chen"", ""Wenjia Hu"", ""Yong Xiong"", ""Yongxi Zhang"", ""Zhiyong Ma""]","[""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.829663+00
doi:https://doi.org/10.1136/bcr-2020-235302,https://doi.org/10.1136/bcr-2020-235302,,Family cluster of three recovered cases of pneumonia due to severe acute respiratory syndrome coronavirus 2 infection,,2020-05-01 00:00:00+00,"[""Guangming Ye"", ""Shihui Song"", ""Xinghuan Wang"", ""Yong Xiong""]","[""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.829754+00
doi:https://doi.org/10.1093/gerona/glaa089,https://doi.org/10.1093/gerona/glaa089,,"Clinical Characteristics and Outcomes of Older Patients with Coronavirus Disease 2019 (COVID-19) in Wuhan, China: A Single-Centered, Retrospective Study",,2020-04-11 00:00:00+00,"[""Ke Liang"", ""Liping Deng"", ""Mingqi Luo"", ""Pingzheng Mo"", ""Shicheng Gao"", ""Shihui Song"", ""TieLong Chen"", ""Xiaoping Chen"", ""Xinyu Li"", ""Yong Xiong"", ""Yongxi Zhang"", ""Zhe Dai"", ""Zhiyong Ma""]","[""Fudan University"", ""Obstetrics and Gynecology Hospital of Fudan University"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.829849+00
doi:https://doi.org/10.1093/infdis/jiaa150,https://doi.org/10.1093/infdis/jiaa150,,Characteristics of Peripheral Lymphocyte Subset Alteration in COVID-19 Pneumonia,,2020-03-28 00:00:00+00,"[""Fan Wang"", ""Haizhou Wang"", ""Jiayan Nie"", ""Liping Deng"", ""Pingzheng Mo"", ""Qiu Zhao"", ""Shihui Song"", ""Yong Xiong"", ""Yongxi Zhang"", ""Zhiyong Ma""]","[""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.829953+00
doi:https://doi.org/10.1101/2020.03.22.20040774,https://doi.org/10.1101/2020.03.22.20040774,,Hypertension and Diabetes Delay the Viral Clearance in COVID-19 Patients,,2020-03-24 00:00:00+00,"[""Hengning Ke"", ""Jiaxin Ling"", ""Jinlin Li"", ""Johanna F. Lindahl"", ""Liping Deng"", ""Pingzheng Mo"", ""Qian Cao"", ""Qunqun Jiang"", ""Ruiying Zheng"", ""Shicheng Gao"", ""Shihui Song"", ""Wenjia Hu"", ""Xiaoping Chen"", ""Xien Gui"", ""Yong Xiong"", ""Yongxi Zhang"", ""Zhiyong Ma"", ""Åke Lundkvist""]","[""Karolinska Institutet"", ""National Institute of Veterinary Research"", ""Swedish University of Agricultural Sciences"", ""Uppsala University"", ""Wuhan University"", ""Zhongnan Hospital of Wuhan University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_529c581c6255aca04d2f,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.830098+00
doi:https://doi.org/10.12677/ass.2022.111022,https://doi.org/10.12677/ass.2022.111022,,Analysis among College Students on the Use of APP Installed on Smartphones in English Learning,,2022-01-01 00:00:00+00,"[""心悦 韩""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_e46b0267d95bd929bb77,unknown,status=unknown; matched=-,[],2026-03-31 06:51:09.830347+00
doi:https://doi.org/10.1016/j.conbuildmat.2025.144719,https://doi.org/10.1016/j.conbuildmat.2025.144719,,Sustainable binder development from waste ultrabasic tuff: Controlling factors of reaction kinetics and strength,,2025-12-01 00:00:00+00,"[""K Cui"", ""Pulin Hou"", ""Tongwei Zhang"", ""Yuexin Han"", ""Zihao Yu""]","[""Chengdu University of Technology"", ""Lanzhou University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_e46b0267d95bd929bb77,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.83045+00
